Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793019000000000000020439210001;SHN201500000610;11139;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793019000000000000004006000007;SHN201500000610;2298;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793019000000000000004006000002;SHN201500000610;2298;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793019Y00000000000020439210002;SHN201500000610;11139;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793019000000000000004006000006;SHN201500000610;2298;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301S120000000000026622700003;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E2079301S120000000000027264800001;SHN201500000611;24337;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E2079301S120000000000022331600002;SHN201500000611;27566;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E2079301S120000000000026622700002;SHN201500000611;24900;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000021240420001;SHN201500000611;13567;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793017000000000000021249450001;SHN201500000611;13411;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E2079301S120000000000022331600003;SHN201500000611;27566;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E2079301S120A00000000027264800002;SHN201500000611;24337;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793010S12000000000001940620001;SHN201500000611;26096;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E2079301SZP0000000000047596600001;SHN201500000611;37319;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E2079301S120B00000000027264800003;SHN201500000611;24337;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E2079301S120000000000022331600001;SHN201500000611;27566;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793010S12000000000001940670001;SHN201500000611;26096;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Soholm.110/20.Trafo;TenneT
E20793011000000000000020231540001;SHN201500000612;8159;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Weding.110/20.Umsp.;TenneT
E20793016000000000000021558560001;SHN201500000612;30965;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Weding.110/20.Umsp.;TenneT
E20793016000000000000021344330001;SHN201500000612;23092;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Weding.110/20.Umsp.;TenneT
E20793016000000000000021268800001;SHN201500000612;21079;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Weding.110/20.Umsp.;TenneT
E2079301S120000000000026781900001;SHN201500000612;27821;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Weding.110/20.Umsp.;TenneT
E2079301S120000000000021489140001;SHN201500000612;20554;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Weding.110/20.Umsp.;TenneT
E20793018000000000000021229430001;SHN201500000612;19070;;Schleswig-Holstein Netz;06.02.2014;05:33:50;06.02.2014;14:44:34;000;EEG;Netzengpass;Weding.110/20.Umsp.;TenneT
