Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E2079301EA01000000000206114100001;SHN201500002418;11767;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014000000000000001272180001;SHN201500002418;7063;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014000000000000002092930001;SHN201500002418;13537;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793014000000000000021334480001;SHN201500002418;20890;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301S120000000000032104900002;SHN201500002418;36961;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793016M00000000000020634050008;SHN201500002418;11751;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793019000000000000002128000005;SHN201500002418;2001;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793010000000000000002220000005;SHN201500002418;2285;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E20793010000000000000020839300001;SHN201500002418;13224;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
E2079301EA01000000000061167500001;SHN201500002418;26767;;Schleswig-Holstein Netz;03.07.2014;16:15:48;03.07.2014;17:22:16;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;TenneT
