Anlageschl;Einsatz-ID;Projektnummer;DSO Schl¸ssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entsch‰digungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793016000000000000021309960001;SHN201500003757;21126;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000023111800001;SHN201500003757;31742;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000002220000003;SHN201500003757;2285;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000002220000005;SHN201500003757;2285;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000017667550001;SHN201500003757;4324;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000001333590001;SHN201500003757;7881;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000002220000004;SHN201500003757;2285;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793019000000000000021126640001;SHN201500003757;14198;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000020634050001;SHN201500003757;11751;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000023267700001;SHN201500003757;32339;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000031276000001;SHN201500003757;4570;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016S12000000000001790030001;SHN201500003757;19105;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016S12000000000001605620001;SHN201500003757;25471;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000017624580001;SHN201500003757;4289;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000001289950001;SHN201500003757;7090;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000026646600001;SHN201500003757;27020;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793019000000000000002128000003;SHN201500003757;2001;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000020634050006;SHN201500003757;11751;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000061167500001;SHN201500003757;26767;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014S12000000000002308450001;SHN201500003757;36020;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793012000000000000021210540001;SHN201500003757;21009;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000020627030001;SHN201500003757;11566;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000049808800002;SHN201500003757;32530;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014S12000000000002281080001;SHN201500003757;28565;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000021059970001;SHN201500003757;13310;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000021338870001;SHN201500003757;22346;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000020268110001;SHN201500003757;7449;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000020627840001;SHN201500003757;12411;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000020634050004;SHN201500003757;11751;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA05000000000070079700005;SHN201500003757;36536;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793019000000000000002128000005;SHN201500003757;2001;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000021342040001;SHN201500003757;23167;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021295170001;SHN201500003757;16666;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793018000000000000020052130001;SHN201500003757;6901;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA01000000000049808800001;SHN201500003757;32530;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000021275770001;SHN201500003757;24462;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000002092930001;SHN201500003757;13537;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000020634050002;SHN201500003757;11751;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021295170002;SHN201500003757;16666;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000002220000006;SHN201500003757;2285;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000001272180001;SHN201500003757;7063;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000002220000002;SHN201500003757;2285;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000020284290001;SHN201500003757;8723;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021334480001;SHN201500003757;20890;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301EA06000000000070079700006;SHN201500003757;36536;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000002427000001;SHN201500003757;1687;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000020634050005;SHN201500003757;11751;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014000000000000021358490001;SHN201500003757;23093;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000020791400001;SHN201500003757;12944;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000022726500001;SHN201500003757;27726;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793014S12000000000001985910001;SHN201500003757;27598;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000002220000001;SHN201500003757;2285;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000022776500001;SHN201500003757;27736;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016000000000000020634050007;SHN201500003757;11751;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793019000000000000002128000004;SHN201500003757;2001;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E20793016M00000000000020634050008;SHN201500003757;11751;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo;Schleswig-Holstein Netz
E2079301SZP0000000000065262500001;SHN201410003757;48942;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 121;TenneT
E20793014000000000000002228000001;SHN201410003757;2161;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 121;Schleswig-Holstein Netz
E2079300S120000000000020761100001;SHN201410003757;39470;;Schleswig-Holstein Netz;04.10.2014;14:50:53;04.10.2014;18:00:39;000;EEG;Netzengpass;Lindewitt.110/20.Trafo 121;TenneT
E20793012000000000000017728490001;SHN201410003758;43791;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000020023020001;SHN201500003758;7344;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000020620220001;SHN201500003758;12093;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000020774440001;SHN201500003758;13677;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012S12000000000001899630001;SHN201500003758;19221;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012S12000000000001921140001;SHN201500003758;24590;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793015000000000000021240710001;SHN201500003758;23388;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793015000000000000021405530001;SHN201500003758;24361;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793015000000000000021405530002;SHN201500003758;24361;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793015S12000000000002226390001;SHN201500003758;35123;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793017000000000000002284000006;SHN201500003758;2115;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793010S12000000000001932590001;SHN201500003758;31818;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000002171000002;SHN201500003758;2066;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000017728480001;SHN201500003758;43790;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793017000000000000002284000007;SHN201500003758;2115;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793017000000000000002284000008;SHN201500003758;2115;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E2079301EA01000000000053478700001;SHN201500003758;33348;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E2079301S120000000000026515400001;SHN201500003758;34932;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000021195650001;SHN201410003758;15481;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000021195650002;SHN201410003758;15481;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000021243700001;SHN201410003758;22062;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E2079301S120000000000039662200001;SHN201410003758;39422;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000021330250001;SHN201410003758;21390;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012000000000000021330250002;SHN201410003758;21390;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793012S12000000000001611330001;SHN201410003758;27147;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E20793013S12000000000001613590001;SHN201410003758;24472;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E2079301S120000000000034928900001;SHN201410003758;37609;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E2079301S120000000000039392300001;SHN201410003758;35258;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo 121;TenneT
E2079301S120000000000026515400002;SHN201500003758;34940;;Schleswig-Holstein Netz;04.10.2014;14:50:55;04.10.2014;18:00:41;000;EEG;Netzengpass;Tarp.110/20.Trafo;TenneT
E2079301EA01000000000054680600002;SHN201410003759;36014;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;TenneT
E2079301EA01000000000054680600003;SHN201410003759;36014;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;TenneT
E2079301EA01000000000054680600004;SHN201410003759;36014;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;TenneT
E2079301EA01000000000054680600001;SHN201410003759;36014;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;TenneT
E20793017000000000000021215400001;SHN201500003759;19790;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;Schleswig-Holstein Netz
E20793017000000000000021296470001;SHN201500003759;22654;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;Schleswig-Holstein Netz
E20793017000000000000021347110001;SHN201500003759;18079;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;Schleswig-Holstein Netz
E20793017S12000000000001615740001;SHN201500003759;24606;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;Schleswig-Holstein Netz
E2079301S120000000000031102200001;SHN201500003759;28591;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;Schleswig-Holstein Netz
E2079301S120000000000032836300001;SHN201500003759;35268;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;Schleswig-Holstein Netz
E2079301SZP0000000000044227600001;SHN201500003759;44527;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo 122;Schleswig-Holstein Netz
E20793010000000000000004266000002;SHN201500003759;2082;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000004266000010;SHN201500003759;2082;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000020251130001;SHN201500003759;8331;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000004266000011;SHN201500003759;2082;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E2079301S120000000000022501700001;SHN201500003759;32099;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793013000000000000021238450001;SHN201500003759;13061;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000004266000006;SHN201500003759;2082;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000021380520001;SHN201500003759;21992;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000020251130002;SHN201500003759;26723;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000004266000005;SHN201500003759;2082;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000004266000001;SHN201500003759;2082;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000004266000007;SHN201500003759;2082;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000004266000004;SHN201500003759;2082;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793015S12000000000001903330001;SHN201500003759;30977;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793013000000000000001308420001;SHN201500003759;7022;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793010000000000000004266000003;SHN201500003759;2082;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000002255000002;SHN201500003759;2614;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793015000000000000002255000001;SHN201500003759;2614;;Schleswig-Holstein Netz;04.10.2014;14:50:57;04.10.2014;18:00:43;000;EEG;Netzengpass;Tarp.110/20.Trafo;Schleswig-Holstein Netz
E20793012000000000000021066130001;SHN201410003760;16050;;Schleswig-Holstein Netz;04.10.2014;14:50:59;04.10.2014;18:00:45;000;EEG;Netzengpass;Schwensby.110/20.Trafo 122;TenneT
E20793012000000000000021066130003;SHN201410003760;16050;;Schleswig-Holstein Netz;04.10.2014;14:50:59;04.10.2014;18:00:45;000;EEG;Netzengpass;Schwensby.110/20.Trafo 122;TenneT
E20793012000000000000021270800001;SHN201500003760;21556;;Schleswig-Holstein Netz;04.10.2014;14:50:59;04.10.2014;18:00:45;000;EEG;Netzengpass;Schwensby.110/20.Trafo 122;Schleswig-Holstein Netz
E20793012000000000000021444010001;SHN201500003760;19930;;Schleswig-Holstein Netz;04.10.2014;14:50:59;04.10.2014;18:00:45;000;EEG;Netzengpass;Schwensby.110/20.Trafo 122;Schleswig-Holstein Netz
E20793015000000000000021296100001;SHN201500003760;22838;;Schleswig-Holstein Netz;04.10.2014;14:50:59;04.10.2014;18:00:45;000;EEG;Netzengpass;Schwensby.110/20.Trafo 122;Schleswig-Holstein Netz
E20793015000000000000021478340001;SHN201500003760;20797;;Schleswig-Holstein Netz;04.10.2014;14:50:59;04.10.2014;18:00:45;000;EEG;Netzengpass;Schwensby.110/20.Trafo 122;Schleswig-Holstein Netz
E20793016000000000000021124620001;SHN201500003760;17080;;Schleswig-Holstein Netz;04.10.2014;14:50:59;04.10.2014;18:00:45;000;EEG;Netzengpass;Schwensby.110/20.Trafo 122;Schleswig-Holstein Netz
E20793016000000000000021470510001;SHN201500003760;26306;;Schleswig-Holstein Netz;04.10.2014;14:50:59;04.10.2014;18:00:45;000;EEG;Netzengpass;Schwensby.110/20.Trafo 122;Schleswig-Holstein Netz
