Anlageschl;Einsatz-ID;Projektnummer;DSO Schlüssel 2;Netzbetreiber (ILN-Nummer);Datum Regelung ab;Uhrzeit Regelung ab;Datum Regelung bis;Uhrzeit Regelung bis;Regelstufe Einspeisermanagemen;Entschädigungspflichtig;Ursache;Ort;Anforderer (ILN-Nummer)
E20793018000000000000001288330004;SHN201650000470;7219;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018000000000000001288330003;SHN201650000470;7219;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018000000000000001288330002;SHN201650000470;7219;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018000000000000001288330001;SHN201650000470;7219;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:02;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000021267990001;SHN201650000471;23674;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:03;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793019000000000000020470600004;SHN201650000470;11160;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000020470600003;SHN201650000470;11160;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000020470600002;SHN201650000470;11160;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000020470600001;SHN201650000470;11160;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000020815130001;SHN201650000470;14149;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000021050110002;SHN201650000470;15283;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000021050110001;SHN201650000470;15283;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000021470630001;SHN201650000471;13545;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793014000000000000021160040003;SHN201650000471;17920;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793014000000000000021160040002;SHN201650000471;17920;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793013Y00000000000020999640002;SHN201650000470;15861;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793013000000000000020999640001;SHN201650000470;15861;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018000000000000021218630002;SHN201650000470;18724;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018000000000000021218630001;SHN201650000470;18724;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793019000000000000021308330001;SHN201650000470;19139;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E2079301S120000000000030649900001;SHN201650000470;19317;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793018000000000000021336460001;SHN201650000470;21145;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E2079301S120000000000024047000001;SHN201650000470;32156;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793014000000000000021160040001;SHN201650000471;17920;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793014000000000000021113910002;SHN201650000471;18498;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793014000000000000021113910001;SHN201650000471;18498;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793018000000000000017552600001;SHN201650000471;2749;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793013000000000000017603420001;SHN201650000471;3320;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:48:36;000;EEG;Netzengpass;Marne West.110/20.Trafo 122.ges;Schleswig-Holstein Netz
E20793013000000000000020547470002;SHN201650000470;11723;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:49:44;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
E20793013000000000000020547470001;SHN201650000470;11723;;Schleswig-Holstein Netz;01.09.2016;07:35:05;02.09.2016;11:49:44;000;EEG;Netzengpass;Marne West.110/20.Trafo 121.ges;Schleswig-Holstein Netz
